kind,address,expected,note
insn,0x005780E3,"cmp dword ptr [esi + 0x258], 2",Continue: state 2 = sub-page shown
insn,0x00578109,call 0x43e56d,Continue: TheCampaignManager(0x012F1028)->0x003BCB00 (current mission has a follow-up)
thunk,0x0003E56D,0x003BCB00,ILT of the CampaignManager predicate Continue and the leave routine test
insn,0x00578118,call 0x42cddb,Continue (no follow-up): TheGameLogic->0x00383950 then the leave routine
insn,0x0057811D,call 0x411464,Continue (no follow-up): leave routine via ILT 0x00011464
insn,0x0057812E,push 0x1d,Continue (follow-up): 0x012ED5EC slot +0x34 with 0x1d then 0x0050DCB0
insn,0x00578133,call 0x410762,Continue (follow-up): 0x0050DCB0 pushes CampaignReview.apt
thunk,0x00010762,0x0050DCB0,ILT of the CampaignReview.apt pusher
bytes,0x00C879AC,43616d706169676e5265766965772e61707400,pushed by 0x0050DCB0 unless 0x012F495C is set
insn,0x0057300E,"mov eax, dword ptr [0x12f4b50]",leave routine 0x00573000 works on TheScoreScreen
bytes,0x00D060B0,5368656c6c324d7573696300,leave routine multiplayer branch music
thunk,0x000323CB,0x005774E0,ILT of the APT score screen opener
insn,0x00396BC3,call 0x4323cb,GameLogic::clearGameData opens the APT score screen (ZH TheShell->push(ScoreScreen.wnd) position)
insn,0x00396BBE,call 0x442366,clearGameData: TheShell->showShell(FALSE) right before the APT score screen
thunk,0x00042366,0x00580150,ILT of Shell::showShell
insn,0x005774EE,"mov eax, dword ptr [0x12f4b50]",opener: an existing TheScoreScreen returns TRUE at once
insn,0x00577510,call 0x443eeb,opener: TheRecorder->getMode()==PLAYBACK -> type 4
insn,0x00577527,"mov eax, dword ptr [ecx + 0x10c]",opener: TheGameLogic+0x10c game mode -> type 3/2/1 (INTERNET/LAN/SKIRMISH)
insn,0x00577551,call 0x41be28,opener: isInSinglePlayerGame or mode 6 -> type 0 else FALSE
insn,0x0057757F,push 0x110ac78,opener: AudioEventRTS ScoreScreenMusic
bytes,0x00D0AC78,53636f726553637265656e4d7573696300,music event started by the opener
insn,0x005775D1,call dword ptr [edx + 0x44],opener: TheAudio->addAudioEvent (+0x44)
insn,0x005775DD,push 0x10879c4,opener pushes ScoreScreen.apt
bytes,0x00C879C4,53636f726553637265656e2e61707400,APT layout pushed by the opener
insn,0x005775E7,"mov ecx, dword ptr [0x12f4b58]",opener: TheShell
insn,0x005775ED,call 0x4339a6,opener: TheShell->push(ScoreScreen.apt FALSE)
thunk,0x000339A6,0x00580080,ILT of Shell::push
insn,0x005775F4,"mov ecx, dword ptr [0x12f4b50]",opener: populate calls run on TheScoreScreen created by the push
insn,0x005775FC,call 0x43d08c,opener type 0: _bfme_populateSinglePlayer
thunk,0x0003D08C,0x00575B70,ILT of _bfme_populateSinglePlayer
insn,0x00577604,call 0x41b626,opener type 1..4: _bfme_populateMultiPlayer(type)
thunk,0x0001B626,0x005770E0,ILT of _bfme_populateMultiPlayer
insn,0x00575B8F,"mov dword ptr [esi + 0x25c], ebx",_bfme_populateSinglePlayer stores type 0 at +0x25c
insn,0x00577106,"mov dword ptr [ecx + 0x25c], eax",_bfme_populateMultiPlayer stores the type at +0x25c
insn,0x00577130,"mov ecx, dword ptr [0x12f708c]",_bfme_populateMultiPlayer: TheGameInfo->getSlot(i)
insn,0x00577137,call 0x41ec18,_bfme_populateMultiPlayer: GameInfo::getSlot
insn,0x0057717F,call 0x42f586,_bfme_populateMultiPlayer: ThePlayerList->findPlayerWithNameKey(slot name key)
insn,0x0057718C,call 0x420d01,_bfme_populateMultiPlayer: observers are skipped (Player::isPlayerObserver)
insn,0x005771E8,call 0x40d67a,_bfme_populateMultiPlayer: ScoreKeeper::calculateScore per entry
insn,0x0057720A,call 0x43e77a,_bfme_populateMultiPlayer: mutual ALLIES test sums team scores
thunk,0x0003E77A,0x000D19C0,ILT of Player::getRelationship
insn,0x00577315,"mov byte ptr [eax + ebp], 1",_bfme_populateMultiPlayer: team-break byte +0x270[i] for the Separator provider
insn,0x00577325,call 0x41355c,_bfme_populateMultiPlayer: per-row adder 0x00576C20(player slot i)
thunk,0x0001355C,0x00576C20,ILT of the per-row adder
insn,0x005771AE,call 0x441b69,_bfme_populateMultiPlayer: push_back of the 16-byte {slot player score teamScore} entry
insn,0x0057624C,push 0x110a9dc,_bfme_populateSinglePlayer: wide x-space prefix of the hero and unit points increments
bytes,0x00D0ABC8,4150543a53636f72654d61704e616d6500,_bfme_populateSinglePlayer text key
bytes,0x00D0AC64,4150543a6f626a656374697665256400,_bfme_populateSinglePlayer objective text keys
insn,0x0057F5B3,"mov eax, dword ptr [esi + 0x48]",0x0057F5B0: m_screenCount (+0x48; stack of 16 at +0x8)
insn,0x0057F5D8,call dword ptr [edx + 0xc],0x0057F5B0: top()->slot +0xc(&TRUE) = ZH hideShell runShutdown(&immediatePop)
insn,0x0057F5DB,"mov ecx, dword ptr [0x12f3344]",0x0057F5B0: TheIMEManager->detatch (+0x28) as in ZH hideShell
insn,0x0057F5EA,"mov byte ptr [esi + 0x58], 0",0x0057F5B0: m_isShellActive = FALSE as in ZH hideShell
insn,0x0057F618,call dword ptr [edx + 0x4c],0x0057F5B0: TheAudio->removeAudioEvent(+0x64 shell music handle) BFME addition
insn,0x0039726A,call 0x4428ed,GameLogic::prepareNewGame calls 0x0057F5B0 at the ZH TheShell->hideShell() position
thunk,0x0004AD18,0x004F3B10,ILT of SendStatsToOtherPlayers
bytes,0x00D02D28,53544154532f00,SendStatsToOtherPlayers req.id
bytes,0x00D02D20,256420257300,SendStatsToOtherPlayers profileID + KV pairs format
insn,0x004F3B42,push 0x1102d28,SendStatsToOtherPlayers: req.id = STATS/
insn,0x004F3B88,call dword ptr [edx + 0x70],SendStatsToOtherPlayers: TheGameSpyInfo->getLocalProfileID
insn,0x004F3B9A,call dword ptr [esi + 0x24],SendStatsToOtherPlayers: findPlayerStatsByID
insn,0x004F3C3D,call 0x423f8d,SendStatsToOtherPlayers: GetAdditionalDisconnectsFromUserFile(&subStats) 0x004DB560
thunk,0x00023F8D,0x004DB560,ILT of GetAdditionalDisconnectsFromUserFile (ledger ?d_004db560)
insn,0x004F3C66,call 0x417f80,SendStatsToOtherPlayers: formatPlayerKVPairs(subStats)
insn,0x004F3C9E,push 0x1102d20,SendStatsToOtherPlayers: format(%d %s ...)
insn,0x004F3D25,call dword ptr [edx + 0x14],SendStatsToOtherPlayers: game->getLocalSlotNum
insn,0x004F3DCC,call dword ptr [edx + 0x18],SendStatsToOtherPlayers: TheGameSpyPeerMessageQueue->addRequest per human slot (+0x18)
global,0x012F71C8,0x004F3DBC,TheGameSpyPeerMessageQueue read by SendStatsToOtherPlayers
insn,0x004F4F10,call 0x44ad18,SendStatsToOtherPlayers call site
insn,0x004F7081,call 0x44ad18,SendStatsToOtherPlayers call site
insn,0x00507729,call 0x44ad18,SendStatsToOtherPlayers call site
insn,0x0053DAD0,call 0x44ad18,SendStatsToOtherPlayers call site
insn,0x00541FDE,call 0x44ad18,SendStatsToOtherPlayers call site
insn,0x00559CB0,call 0x44ad18,SendStatsToOtherPlayers call site
thunk,0x0003CAD3,0x00508660,ILT of PopulateQMLadderListBox
insn,0x00508675,"mov eax, dword ptr [ecx + 0x244]",PopulateQMLadderListBox: this+0x244 (comboBoxLadder) guard; this = the QuickMatch menu object
insn,0x00508693,"mov byte ptr [0x12f4814], 1",PopulateQMLadderListBox: isPopulatingLadderBox = true
insn,0x00508ABF,"mov byte ptr [0x12f4814], 0",PopulateQMLadderListBox: isPopulatingLadderBox = false
insn,0x0050869A,call 0x42e802,PopulateQMLadderListBox: QuickMatchPreferences pref
insn,0x0050872C,push 0x10ffec0,PopulateQMLadderListBox: GUI:NoLadder
bytes,0x00CFFEC0,4755493a4e6f4c616464657200,first listbox entry
insn,0x00508782,call 0x4048f4,PopulateQMLadderListBox: TheLadderList->findLadder(lastLadderAddr lastLadderPort)
thunk,0x000048F4,0x0062A560,ILT of LadderList::findLadder
insn,0x005087F5,call 0x416c98,PopulateQMLadderListBox: LadderPreferences::loadProfile (Ladders%d.ini)
thunk,0x00016C98,0x000AE0A0,ILT of LadderPreferences::loadProfile 0x000AE0A0
insn,0x001051D6,push 0x2b0,createAptScreenQuickMatchMenu allocates the 0x2b0-byte BfmeAptScreenQuickMatchMenu
insn,0x0050585A,"mov dword ptr [esi], 0x110401c",BfmeAptScreenQuickMatchMenu ctor installs vtable 0x0110401C
vslot,0x0110401C+0x08,0x0050A470,WOLQuickMatchMenuSystem is a virtual of the QuickMatchMenu APT object (this = ecx)
vslot,0x0110401C+0x04,0x005054B0,WOLQuickMatchMenuInput is the previous virtual
thunk,0x0002AAB8,0x00509B30,ILT of the .wnd start-quick-match sender
insn,0x0050A588,call 0x42aab8,WOLQuickMatchMenuSystem GBM_SELECTED buttonStart arm calls the sender with this
insn,0x00509FDF,call dword ptr [edx + 0x114],.wnd QM sender: TheGameSpyInfo->getPingString (+0x114)
insn,0x00509FF5,push 0x11,.wnd QM sender: strncpy(req.QM.pings ... 17)
insn,0x0050A0CB,call dword ptr [eax + 0x18],.wnd QM sender: TheGameSpyPeerMessageQueue->addRequest (+0x18)
insn,0x0050A12F,call 0x439efa,.wnd QM sender: LadderPreferences ladPref after the request
thunk,0x00006D8E,0x0055B200,ILT of the OnlineQuickMatch APT sender
insn,0x0055B9D6,call 0x406d8e,OnlineQuickMatch update slot calls the sender when +0x55 is set
vslot,0x01108BCC+0x08,0x0055B9A0,BfmeAptScreenOnlineQuickMatch update slot
bytes,0x00D08BA4,4170744f6e6c696e65517569636b4d617463683a3a496e69744761646765747300,InitGadgets name just before vtable 0x01108BCC
insn,0x0055B528,"mov dword ptr [esp + 0x174], 0x2710",OnlineQuickMatch sender: req.QM.maxPoints-style field = 10000
insn,0x0055B535,call dword ptr [edx + 0x114],OnlineQuickMatch sender: TheGameSpyInfo->getPingString
insn,0x0055B54B,push 0x11,OnlineQuickMatch sender: strncpy(req.QM.pings ... 17)
insn,0x0055B6AC,call dword ptr [eax + 0x18],OnlineQuickMatch sender: TheGameSpyPeerMessageQueue->addRequest
insn,0x0055B6D9,call 0x416c98,OnlineQuickMatch sender: LadderPreferences::loadProfile
thunk,0x0003CC54,0x0055CD80,ILT of the cache-local-stats helper
insn,0x00547761,call 0x43cc54,caller 1 (ecx = [this+0x34])
insn,0x00554AC2,call 0x43cc54,caller 2 (ecx = [this+0x34]; inside the OnlineProfile ctor path)
insn,0x0055CDC5,call dword ptr [edx + 0x24],cache helper: findPlayerStatsByID
insn,0x0055CDF4,call 0x419ede,cache helper: stats.locale = GameSpyMiscPreferences::getLocale
thunk,0x00019EDE,0x000A99A0,ILT of GameSpyMiscPreferences::getLocale
insn,0x0055CE24,call dword ptr [eax + 0x20],cache helper: trackPlayerStats (+0x20)
insn,0x0055CEAC,call 0x4427f3,cache helper: setCachedStats(formatPlayerKVPairs)
insn,0x0055CEEF,call dword ptr [eax + 0x8c],cache helper: TheGameSpyInfo->setCachedLocalPlayerStats (+0x8c)
thunk,0x0000DC6A,0x00550AD0,ILT of _bfme_checkLogin
insn,0x0055215A,call 0x40dc6a,login update: checkLogin after a ping response
insn,0x0055284D,call 0x40dc6a,login update: second checkLogin call
global,0x012F76F4,0x00550AFE,ThePinger read by checkLogin
insn,0x00550B10,call dword ptr [eax + 0x20],checkLogin: !ThePinger->arePingsInProgress (+0x20)
insn,0x00550B94,call dword ptr [ebx + 0x2c],checkLogin: ThePinger->getPingString(timeout) (+0x2c)
insn,0x00550BAC,call dword ptr [edx + 0x110],checkLogin: TheGameSpyInfo->setPingString (+0x110)
insn,0x00550BCA,push 0x12,checkLogin: SignalUIInteraction(0x12)
insn,0x00550BCC,call 0x4348dd,checkLogin: SignalUIInteraction 0x00352550
insn,0x00550C73,call dword ptr [edx + 0x8c],checkLogin: setCachedLocalPlayerStats(parsePlayerKVPairs(getCachedStats))
bytes,0x00C7FA94,486173476f744f6e6c696e6500,checkLogin user-pref key (BFME addition)
bytes,0x00C76F7C,6c6173744e616d6500,checkLogin login-pref key
bytes,0x00C76F9C,6c617374456d61696c00,checkLogin login-pref key
bytes,0x00C76F58,75736550726f66696c657300,checkLogin login-pref key
vslot,0x01107F58+0x14,0x00552100,BfmeAptScreenOnlineLogin update slot
insn,0x005538F9,"mov dword ptr [esi], 0x1107f58",BfmeAptScreenOnlineLogin ctor installs vtable 0x01107F58
insn,0x0055BA3F,push 0xb0,the login object is 0xb0 bytes (allocated by 0x0055BA20 guarded by 0x012F4AAC)
insn,0x0054CB7F,"mov dword ptr [esi], 0x1107f58",BfmeAptScreenOnlineLogin dtor resets the vtable
insn,0x0054CB95,push 0x1107f34,dtor unregisters AptOnlineLogin::InitGadgets
bytes,0x00D07F34,4170744f6e6c696e654c6f67696e3a3a496e69744761646765747300,InitGadgets name of the login class
insn,0x00552151,call dword ptr [eax + 0x1c],login update: ThePinger->getResponse (+0x1c)
global,0x012F76F4,0x00552139,ThePinger read by the login update
insn,0x00552261,call dword ptr [edx + 0x24],login update: TheGameSpyPeerMessageQueue->getResponse (+0x24)
insn,0x0055244C,call 0x43aae9,login update PEERRESPONSE_DISCONNECT arm: TearDownGameSpy
thunk,0x0003AAE9,0x00633390,ILT of TearDownGameSpy
insn,0x00552475,call 0x4404b7,login update PEERRESPONSE_DISCONNECT arm: SetUpGameSpy
thunk,0x000404B7,0x006377D0,ILT of SetUpGameSpy
bytes,0x00D02D8C,4755493a4753446973636f6e526561736f6e256400,login update disconnect message key
insn,0x0055216D,call 0x414e25,login update: HandleBuddyResponses
global,0x012F079C,0x006391B6,TheVictoryConditions read #1 in generateLadderGameResultsPacket 0x00639190
insn,0x006391BF,call dword ptr [eax + 0x44],TheVictoryConditions->getEndFrame (vslot +0x44) in 0x00639190
global,0x012F079C,0x00639253,TheVictoryConditions read #2 in 0x00639190 (inside the 8-slot loop)
insn,0x0063925C,call dword ptr [edx + 0x24],TheVictoryConditions->hasAchievedVictory(player) (vslot +0x24) in 0x00639190
insn,0x006392DA,call 0x42f28e,getMap ILT in 0x00639190 (map=%s)
thunk,0x0002F28E,0x00098E70,ILT -> GameInfo::getMap body
global,0x012F0898,0x00639339,TheGameLogic read in 0x00639190: byte +0x6c = sawDesync
insn,0x00639395,"movzx ecx, word ptr [esi + 0x450]",m_ladderPort read for ladderPort=%d in 0x00639190
insn,0x006393AC,call 0x424d43,getLadderIP ILT call in 0x00639190
global,0x012F76F0,0x0063947A,TheGameSpyPSMessageQueue read in 0x00639190
insn,0x00639490,call dword ptr [edx + 0x24],TheGameSpyPSMessageQueue->findPlayerStatsByID (vslot +0x24) in 0x00639190
insn,0x0063949D,call 0x4403f9,ScoreKeeper::getTotalUnitsDestroyed ILT (unitsKilled%d) in 0x00639190
thunk,0x000403F9,0x000E8AB0,ILT -> ScoreKeeper::getTotalUnitsDestroyed
insn,0x006394BA,call 0x41033e,ScoreKeeper::getTotalBuildingsDestroyed ILT (buildingsKilled%d) in 0x00639190
thunk,0x0001033E,0x000E8A70,ILT -> ScoreKeeper::getTotalBuildingsDestroyed
string,0x01118CF0,"seed=%d,slotNum=%d,sawDesync=%d,sawGameEnd=%d,winningTeam=%d,disconEnd=%d,duration=%d,numPlayers=%d,isQM=%d,map=%s",ladder results packet format literal (BFME: no fps/capturedTech fields)
global,0x01118CF0,0x00639355,push of the literal in generateLadderGameResultsPacket 0x00639190
string,0x01118CCC,",ladderIP=%s,ladderPort=%d",ladder results packet format literal (BFME: no fps/capturedTech fields)
global,0x01118CCC,0x006393D1,push of the literal in generateLadderGameResultsPacket 0x00639190
string,0x01118C9C,",player%d=%s,playerID%d=%d,locale%d=%d",ladder results packet format literal (BFME: no fps/capturedTech fields)
global,0x01118C9C,0x00639534,push of the literal in generateLadderGameResultsPacket 0x00639190
string,0x01118C60,",unitsKilled%d=%d,unitsLost%d=%d,unitsBuilt%d=%d",ladder results packet format literal (BFME: no fps/capturedTech fields)
global,0x01118C60,0x00639583,push of the literal in generateLadderGameResultsPacket 0x00639190
string,0x01118C14,",buildingsKilled%d=%d,buildingsLost%d=%d,buildingsBuilt%d=%d",ladder results packet format literal (BFME: no fps/capturedTech fields)
global,0x01118C14,0x006395D6,push of the literal in generateLadderGameResultsPacket 0x00639190
string,0x01118BEC,",cash%d=%d,discon%d=%d,side%d=%s",ladder results packet format literal (BFME: no fps/capturedTech fields)
global,0x01118BEC,0x00639643,push of the literal in generateLadderGameResultsPacket 0x00639190
string,0x01118BE4,",size=",ladder results packet format literal (BFME: no fps/capturedTech fields)
global,0x01118BE4,0x006396E1,push of the literal in generateLadderGameResultsPacket 0x00639190
string,0x01118BD8,%10.10d,ladder results packet format literal (BFME: no fps/capturedTech fields)
global,0x01118BD8,0x00639712,push of the literal in generateLadderGameResultsPacket 0x00639190
global,0x012F71C4,0x00641F1A,TheGameResultsQueue read in GameResultsThreadClass::Thread_Function 0x00641E70
insn,0x00641F2E,call dword ptr [eax + 0x34],TheGameResultsQueue->getRequest (vslot +0x34) in 0x00641E70
insn,0x00641F6B,call 0x431abb,sendGameResults ILT call in 0x00641E70 (the only call)
thunk,0x00031ABB,0x00640830,ILT -> GameResultsThreadClass::sendGameResults
thunk,0x00049030,0x00641E70,ILT -> Thread_Function body
vslot,0x01119380+0x24,0x006406D0,GameResultsQueue::startThreads (vtable installed by the ctor 0x00642300)
vslot,0x01119380+0x28,0x006407D0,GameResultsQueue::endThreads (vtable installed by the ctor 0x00642300)
vslot,0x01119380+0x2C,0x0063FD10,GameResultsQueue::areThreadsRunning (vtable installed by the ctor 0x00642300)
vslot,0x01119380+0x30,0x006427F0,GameResultsQueue::addRequest (vtable installed by the ctor 0x00642300)
vslot,0x01119380+0x34,0x00642440,GameResultsQueue::getRequest (vtable installed by the ctor 0x00642300)
vslot,0x01119380+0x38,0x006428B0,GameResultsQueue::addResponse (vtable installed by the ctor 0x00642300)
vslot,0x01119380+0x3C,0x00642510,GameResultsQueue::getResponse (vtable installed by the ctor 0x00642300)
vslot,0x01119380+0x40,0x0063FD50,GameResultsQueue::areGameResultsBeingSent (vtable installed by the ctor 0x00642300)
insn,0x0064232D,"mov dword ptr [esi], 0x1119380",GameResultsQueue ctor installs vtable 0x01119380
thunk,0x0002A572,0x00642300,ILT -> GameResultsQueue ctor (called by createNewGameResultsInterface 0x00642714)
thunk,0x0004516A,0x006426E0,ILT -> createNewGameResultsInterface (called by GameEngine::init 0x0007A335)
string,0x0111949C,hostname,Peer SDK literal used by piAddListingGamesCallback (ledgered as generateGameSpyGameResultsPacket)
global,0x0111949C,0x0085E44B,push in 0x0085E420
string,0x01130F80,(No Name),Peer SDK literal used by piAddListingGamesCallback (ledgered as generateGameSpyGameResultsPacket)
global,0x01130F80,0x0085E446,push in 0x0085E420
string,0x01119674,gamemode,Peer SDK literal used by piAddListingGamesCallback (ledgered as generateGameSpyGameResultsPacket)
global,0x01119674,0x0085E45B,push in 0x0085E420
string,0x01119508,openstaging,Peer SDK literal used by piAddListingGamesCallback (ledgered as generateGameSpyGameResultsPacket)
global,0x01119508,0x0085E468,push in 0x0085E420
insn,0x0085E484,"mov eax, dword ptr [ebx + 0x178c]",connection->initialGameList test in 0x0085E420 (peerCallbacks.c:412)
insn,0x0085E495,call 0xc67520,SBServerListCount(&connection->gameList) in 0x0085E420
insn,0x0009C1E0,"mov dword ptr [ecx], 0x1080460",~SkirmishBattleHonors stores the vtable
vslot,0x01080460+0x0C,0x0009EA10,SkirmishBattleHonors vtable slot write -> 0x0009EA10
vslot,0x01080460+0x08,0x000A9230,UserPreferences load(AsciiString) virtual shared by the prefs classes
vslot,0x010806B0+0x0C,0x0009FEB0,SkirmishPreferences vtable slot write -> 0x0009FEB0 (sighting: the ledger names 0x004559A0 write@SkirmishPreferences)
vslot,0x01081048+0x0C,0x000A9F60,GameSpyMiscPreferences inherits UserPreferences::write
string,0x0108066C,SkirmishStats.ini,file loaded by the SkirmishBattleHonors ctor 0x0009E130
global,0x01080488,0x0009C23A,"setTimePlayed pushes ""TimePlayed"""
string,0x01080488,TimePlayed,SkirmishBattleHonors key
string,0x01080514,WorstLossStreak,key written by setWorstLossStreak 0x0009CD30
string,0x01080528,WorstLostStreak,key READ by getWorstLossStreak 0x0009CDD0 (retail typo: never matches the written key)
global,0x01080514,0x0009CD4A,setWorstLossStreak push
global,0x01080528,0x0009CDEB,getWorstLossStreak push
insn,0x0009C276,call 0x4445c1,setTimePlayed -> setReal ILT
thunk,0x000445C1,0x000A9650,ILT -> UserPreferences::setReal
insn,0x0009C314,call 0x40b320,getTimePlayed -> getReal ILT
thunk,0x0000B320,0x000A93B0,ILT -> UserPreferences::getReal
thunk,0x00009B3D,0x000A96F0,pinned setInt ILT -> body
thunk,0x000443B9,0x000A9490,pinned getInt ILT -> body
insn,0x000C9700,"mov al, byte ptr [ecx + 0x29c]",Player::getListInScoreScreen byte at +0x29c
insn,0x000C9D10,"mov al, byte ptr [ecx + 0x296]",Player::isPlayerActive first test (m_observer)
insn,0x000E0B80,"add ecx, 0xe0",PlayerTemplate::getSideIconImage member +0xe0
global,0x012F6924,0x000E0B87,TheMappedImageCollection read in getSideIconImage
string,0x0111941C,b_locale,broadcast stat key read by getPlayerInfo 0x0064AA70 through lookupStatForPlayer
global,0x0111941C,0x0064AAB9,push in getPlayerInfo 0x0064AA70
string,0x01119414,b_wins,broadcast stat key read by getPlayerInfo 0x0064AA70 through lookupStatForPlayer
global,0x01119414,0x0064AB28,push in getPlayerInfo 0x0064AA70
string,0x01119408,b_losses,broadcast stat key read by getPlayerInfo 0x0064AA70 through lookupStatForPlayer
global,0x01119408,0x0064AB3A,push in getPlayerInfo 0x0064AA70
string,0x011193FC,b_points,broadcast stat key read by getPlayerInfo 0x0064AA70 through lookupStatForPlayer
global,0x011193FC,0x0064AB4E,push in getPlayerInfo 0x0064AA70
string,0x011193F4,b_side,broadcast stat key read by getPlayerInfo 0x0064AA70 through lookupStatForPlayer
global,0x011193F4,0x0064AB62,push in getPlayerInfo 0x0064AA70
string,0x011193EC,b_pre,broadcast stat key read by getPlayerInfo 0x0064AA70 through lookupStatForPlayer
global,0x011193EC,0x0064AB76,push in getPlayerInfo 0x0064AA70
string,0x011193E0,b_rank1v1,broadcast stat key read by getPlayerInfo 0x0064AA70 through lookupStatForPlayer
global,0x011193E0,0x0064AB8A,push in getPlayerInfo 0x0064AA70
string,0x011193D4,b_rank2v2,broadcast stat key read by getPlayerInfo 0x0064AA70 through lookupStatForPlayer
global,0x011193D4,0x0064ABA4,push in getPlayerInfo 0x0064AA70
string,0x01119568,b_lastLadder,broadcast stat key read by getPlayerInfo 0x0064AA70 through lookupStatForPlayer
global,0x01119568,0x0064ABB8,push in getPlayerInfo 0x0064AA70
insn,0x0064AAB1,call 0xc57ad0,peerGetPlayerInfoNoWait in getPlayerInfo
insn,0x0064ABD6,call 0xc57bf0,peerGetPlayerFlags in getPlayerInfo
insn,0x0064AAC2,call 0x43733a,lookupStatForPlayer ILT in getPlayerInfo
thunk,0x0003733A,0x00647DD0,ILT -> PeerThreadClass::lookupStatForPlayer
insn,0x0064FC70,"mov dword ptr [ebp - 0x2c0], 0xa4af80",PeerCallbacks.playerLeft (+0x28) = 0x0064AF80 in the PeerThreadClass thread body 0x0064FB90
insn,0x0064FC7A,"mov dword ptr [ebp - 0x2b4], 0xa4b240",PeerCallbacks.playerChangedNick (+0x34) = 0x0064B240
insn,0x0064FCDE,"mov dword ptr [ebp - 0x28c], 0xa42cf0",PeerCallbacks.qrKeyList (+0x5c) = ledger-named QRKeyListCallback 0x00642CF0 (anchors the table order)
insn,0x0064FCC0,"mov dword ptr [ebp - 0x298], 0xa4da00",PeerCallbacks.qrServerKey (+0x50) = 0x0064DA00
insn,0x0064B069,call 0xa4aa70,playerLeftCallback -> getPlayerInfo
insn,0x0064B33D,call 0xa4aa70,playerChangedNickCallback -> getPlayerInfo
insn,0x0064EBD6,call 0xa4aa70,getRoomKeysCallback -> getPlayerInfo
insn,0x0064EB2A,call 0x443568,getRoomKeysCallback -> trackStatsForPlayer ILT
thunk,0x00043568,0x0064E7B0,ILT -> PeerThreadClass::trackStatsForPlayer body
global,0x012F71C8,0x0064EBDB,TheGameSpyPeerMessageQueue read in getRoomKeysCallback
insn,0x0064EBEB,call dword ptr [edx + 0x20],addResponse (vslot +0x20) in getRoomKeysCallback
string,0x01119620,ladIP,BFME qr2 key name (ZH ladderIP)
string,0x011195F8,ladPort,BFME qr2 key name (ZH ladderPort)
global,0x01119620,0x0064FD71,qr2_register_key ladIP in the thread body 0x0064FB90
insn,0x0064FD76,push 0x38,ladIP key id 0x38
global,0x011195F8,0x0064FD7D,qr2_register_key ladPort
insn,0x0064FD82,push 0x39,ladPort key id 0x39
insn,0x0064FD84,call 0xc5c0a0,_qr2_register_keyA
insn,0x0064DDD8,"movzx eax, word ptr [esi + 0x158]",QRServerKeyCallback 0x0064DA00 ladPort arm emits PeerThreadClass+0x158 (m_ladderPort)
insn,0x0064DDE8,call 0xc568d0,_qr2_buffer_add_int for ladPort
insn,0x0064DD92,call 0xc55360,QRServerKeyCallback ladIP arm _qr2_buffer_addA of the ladder IP string getter 0x006477B0 result
global,0x01119620,0x0064B996,listing callback (unbounded body 0x0064B6B0) reads ladIP
insn,0x0064B9A0,call 0xc59ba0,_SBServerGetStringValueA ladIP
global,0x011195F8,0x0064B9BB,listing callback reads ladPort
insn,0x0064B9C5,call 0xc5a540,_SBServerGetIntValueA ladPort
insn,0x004FCBA9,"mov word ptr [edx + 0x450], ax",WOLLobbyMenuSystem join: room ladder port -> TheGameSpyGame
global,0x012F7198,0x004FCBA3,TheGameSpyGame read before the copy
insn,0x004FCB8C,call 0x424d43,WOLLobbyMenuSystem getLadderIP(room) before setLadderIP
insn,0x004FCB97,call 0x43fb2f,setLadderIP ILT on TheGameSpyGame
thunk,0x0003FB2F,0x004D4810,ILT -> GameSpyStagingRoom::setLadderIP
insn,0x0053EB3D,"mov word ptr [eax + 0x450], si",lobby join handler 0x0053E870 (GUI:JoinFailedUnknownLadder) copies room port -> TheGameSpyGame
insn,0x0053E1BA,"mov word ptr [ecx + 0x450], ax",join path 0x0053DFC0 copies room port -> TheGameSpyGame
insn,0x0053E655,"mov word ptr [ecx + 0x450], ax",host popup 0x0053E390: PeerRequest ladPort (+0x11a) -> TheGameSpyGame (ZH PopupHostGame.cpp:618)
insn,0x0053E3B5,call 0x4171fc,host popup constructs the PeerRequest
thunk,0x000171FC,0x004D51B0,ILT -> ??0PeerRequest
insn,0x00507300,"mov byte ptr [eax + 0x43c], 1",quickmatch QM:MATCHED: TheGameSpyGame->m_isQM = 1
insn,0x00507307,"mov dword ptr [eax + 0x440], ecx",quickmatch ladder type 1v1/2v2 -> +0x440
string,0x010FFEB4,localhost,quickmatch ladder IP fallback when no LadderInfo matches
global,0x010FFEB4,0x00507325,push localhost in the QM match handler
insn,0x0050733F,"mov word ptr [eax + 0x450], bp",quickmatch fallback port -> TheGameSpyGame
insn,0x00507365,"mov word ptr [eax + 0x450], si",quickmatch LadderInfo+0x2c port -> TheGameSpyGame
insn,0x004D3E45,"mov word ptr [ecx + 0x450], ax",out-of-line setLadderPort body
insn,0x004D4829,"add ecx, 0x444",setLadderIP body addresses m_ladderIP
insn,0x006385F4,"mov dword ptr [esi + 0x444], ebx",GameSpyStagingRoom reset clears m_ladderIP
insn,0x00638642,"mov dword ptr [esi + 0x450], ebx",GameSpyStagingRoom reset clears m_ladderPort
insn,0x0065CD43,call 0x439eff,dispatchEvents@BFMENetworkBackend requests the 1v1 ladder count
insn,0x0065CD4C,call 0x439eff,and the 2v2 ladder count
thunk,0x00039EFF,0x0065BD40,ILT -> _bfme_requestLadderPlayerCount
insn,0x0065CD26,call 0x40ef34,dispatchEvents requests the ladder rank
