table_rva,ini_key,bfme_offset,upstream_class,upstream_member,votes,margin,notes
0x00c8c210,DamagedFXList8,0x228,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,ReallyDamagedFXList1,0x24c,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,ReallyDamagedFXList2,0x270,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,ReallyDamagedFXList3,0x294,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,ReallyDamagedFXList4,0x2b8,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,ReallyDamagedFXList5,0x2dc,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,ReallyDamagedFXList6,0x300,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,ReallyDamagedFXList7,0x324,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,ReallyDamagedFXList8,0x348,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,RubbleFXList1,0x36c,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,RubbleFXList2,0x390,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,RubbleFXList3,0x3b4,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,RubbleFXList4,0x3d8,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,RubbleFXList5,0x3fc,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,RubbleFXList6,0x420,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,RubbleFXList7,0x444,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,RubbleFXList8,0x468,BoneFXUpdateModuleData,m_fxList,99,24,vote picked from TransitionDamageFXModuleData::m_fxList
0x00c8c210,PristineOCL1,0x490,BoneFXUpdateModuleData,m_OCL,99,24,
0x00c8c210,PristineOCL2,0x4b4,BoneFXUpdateModuleData,m_OCL,99,24,
0x00c8c210,PristineOCL3,0x4d8,BoneFXUpdateModuleData,m_OCL,99,24,
0x00c8c210,PristineOCL4,0x4fc,BoneFXUpdateModuleData,m_OCL,99,24,
0x00c8c210,PristineOCL5,0x520,BoneFXUpdateModuleData,m_OCL,99,24,
0x00c8c210,PristineOCL6,0x544,BoneFXUpdateModuleData,m_OCL,99,24,
0x00c8c210,PristineOCL7,0x568,BoneFXUpdateModuleData,m_OCL,99,24,
0x00c8c210,PristineOCL8,0x58c,BoneFXUpdateModuleData,m_OCL,99,24,
0x00c8c210,DamagedOCL1,0x5b0,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,DamagedOCL2,0x5d4,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,DamagedOCL3,0x5f8,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,DamagedOCL4,0x61c,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,DamagedOCL5,0x640,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,DamagedOCL6,0x664,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,DamagedOCL7,0x688,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,DamagedOCL8,0x6ac,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,ReallyDamagedOCL1,0x6d0,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,ReallyDamagedOCL2,0x6f4,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,ReallyDamagedOCL3,0x718,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,ReallyDamagedOCL4,0x73c,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,ReallyDamagedOCL5,0x760,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,ReallyDamagedOCL6,0x784,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,ReallyDamagedOCL7,0x7a8,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,ReallyDamagedOCL8,0x7cc,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,RubbleOCL1,0x7f0,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,RubbleOCL2,0x814,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,RubbleOCL3,0x838,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,RubbleOCL4,0x85c,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,RubbleOCL5,0x880,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,RubbleOCL6,0x8a4,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,RubbleOCL7,0x8c8,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,RubbleOCL8,0x8ec,BoneFXUpdateModuleData,m_OCL,99,24,vote picked from TransitionDamageFXModuleData::m_OCL
0x00c8c210,PristineParticleSystem1,0x914,BoneFXUpdateModuleData,m_particleSystem,99,24,
0x00c8c210,PristineParticleSystem2,0x938,BoneFXUpdateModuleData,m_particleSystem,99,24,
0x00c8c210,PristineParticleSystem3,0x95c,BoneFXUpdateModuleData,m_particleSystem,99,24,
0x00c8c210,PristineParticleSystem4,0x980,BoneFXUpdateModuleData,m_particleSystem,99,24,
0x00c8c210,PristineParticleSystem5,0x9a4,BoneFXUpdateModuleData,m_particleSystem,99,24,
0x00c8c210,PristineParticleSystem6,0x9c8,BoneFXUpdateModuleData,m_particleSystem,99,24,
0x00c8c210,PristineParticleSystem7,0x9ec,BoneFXUpdateModuleData,m_particleSystem,99,24,
0x00c8c210,PristineParticleSystem8,0xa10,BoneFXUpdateModuleData,m_particleSystem,99,24,
0x00c8c210,DamagedParticleSystem1,0xa34,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,DamagedParticleSystem2,0xa58,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,DamagedParticleSystem3,0xa7c,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,DamagedParticleSystem4,0xaa0,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,DamagedParticleSystem5,0xac4,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,DamagedParticleSystem6,0xae8,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,DamagedParticleSystem7,0xb0c,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,DamagedParticleSystem8,0xb30,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,ReallyDamagedParticleSystem1,0xb54,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,ReallyDamagedParticleSystem2,0xb78,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,ReallyDamagedParticleSystem3,0xb9c,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,ReallyDamagedParticleSystem4,0xbc0,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,ReallyDamagedParticleSystem5,0xbe4,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,ReallyDamagedParticleSystem6,0xc08,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,ReallyDamagedParticleSystem7,0xc2c,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,ReallyDamagedParticleSystem8,0xc50,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,RubbleParticleSystem1,0xc74,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,RubbleParticleSystem2,0xc98,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,RubbleParticleSystem3,0xcbc,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,RubbleParticleSystem4,0xce0,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,RubbleParticleSystem5,0xd04,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,RubbleParticleSystem6,0xd28,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,RubbleParticleSystem7,0xd4c,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8c210,RubbleParticleSystem8,0xd70,BoneFXUpdateModuleData,m_particleSystem,99,24,vote picked from TransitionDamageFXModuleData::m_particleSystem
0x00c8ca10,UnitCreatePoint,0x8,,,2,0,ambiguous: DefaultProductionExitUpdateModuleData::m_unitCreatePoint|QueueProductionExitUpdateModuleData::m_unitCreatePoint|SupplyCenterProductionExitUpdateModuleData::m_unitCreatePoint
0x00c8ca10,NaturalRallyPoint,0x14,,,2,0,ambiguous: DefaultProductionExitUpdateModuleData::m_naturalRallyPoint|QueueProductionExitUpdateModuleData::m_naturalRallyPoint|SupplyCenterProductionExitUpdateModuleData::m_naturalRallyPoint
0x00c8cac4,MinLifetime,0x8,,,2,0,ambiguous: DeletionUpdateModuleData::m_minFrames|GenericObjectCreationNugget::m_minFrames|LifetimeUpdateModuleData::m_minFrames
0x00c8cac4,MaxLifetime,0xc,,,2,0,ambiguous: DeletionUpdateModuleData::m_maxFrames|GenericObjectCreationNugget::m_maxFrames|LifetimeUpdateModuleData::m_maxFrames
0x00c8cc38,OpenByDefault,0x8,,,0,0,no upstream key
0x00c8cc38,ResetTimeInMilliseconds,0xc,,,0,0,no upstream key
0x00c8cc38,PercentOpenForPathing,0x10,,,0,0,no upstream key
0x00c8cc38,Proxy,0x14,,,0,0,no upstream key
0x00c8cc38,GeometryForOpen,0x28,,,0,0,no upstream key
0x00c8cc38,GeometryForClosed,0x34,,,0,0,no upstream key
0x00c8cc38,SoundOpeningGateLoop,0x18,,,0,0,no upstream key
0x00c8cc38,SoundFinishedOpeningGate,0x1c,,,0,0,no upstream key
0x00c8cc38,SoundClosingGateLoop,0x20,,,0,0,no upstream key
0x00c8cc38,SoundFinishedClosingGate,0x24,,,0,0,no upstream key
0x00c8cc38,TimeBeforePlayingOpenSound,0x40,,,0,0,no upstream key
0x00c8cc38,TimeBeforePlayingClosedSound,0x44,,,0,0,no upstream key
0x00c8cdc0,SpecialEnemyFilter,0x8,,,1,0,no upstream key
0x00c8cdc0,ScanRange,0xc,,,1,0,ambiguous: AutoFindHealingUpdateModuleData::m_scanRange|CleanupHazardUpdateModuleData::m_scanRange|CommandButtonHuntUpdateModuleData::m_scanRange|PilotFindVehicleUpdateModuleData::m_scanRange|PointDefenseLaserUpdateModuleData::m_scanRange
0x00c8cdc0,ScanInterval,0x10,,,1,0,no upstream key
0x00c8cf38,DepositTiming,0x8,AutoDepositUpdateModuleData,m_depositFrame,3,2,
0x00c8cf38,Upgrade,0x14,CommandButton,m_upgradeTemplate,3,2,sole candidate; table votes AutoDepositUpdateModuleData
0x00c8cf38,DepositAmount,0xc,AutoDepositUpdateModuleData,m_depositAmount,3,2,
0x00c8cf38,InitialCaptureBonus,0x10,AutoDepositUpdateModuleData,m_initialCaptureBonus,3,2,
0x00c8cf38,UpgradeBonusPercent,0x18,,,3,2,no upstream key
0x00c8cf38,UpgradeMustBePresent,0x1c,,,3,2,no upstream key
0x00c8d080,UnitCreatePoint,0x8,QueueProductionExitUpdateModuleData,m_unitCreatePoint,5,3,vote picked from DefaultProductionExitUpdateModuleData::m_unitCreatePoint|SupplyCenterProductionExitUpdateModuleData::m_unitCreatePoint
0x00c8d080,PlacementViewAngle,0x2c,ThingTemplate,m_placementViewAngle,5,3,sole candidate; table votes QueueProductionExitUpdateModuleData
0x00c8d080,NaturalRallyPoint,0x14,QueueProductionExitUpdateModuleData,m_naturalRallyPoint,5,3,vote picked from DefaultProductionExitUpdateModuleData::m_naturalRallyPoint|SupplyCenterProductionExitUpdateModuleData::m_naturalRallyPoint
0x00c8d080,ExitDelay,0x20,QueueProductionExitUpdateModuleData,m_exitDelayData,5,3,vote picked from TransportContainModuleData::m_exitDelay
0x00c8d080,AllowAirborneCreation,0x24,QueueProductionExitUpdateModuleData,m_allowAirborneCreationData,5,3,
0x00c8d080,InitialBurst,0x28,QueueProductionExitUpdateModuleData,m_initialBurst,5,3,vote picked from SpawnBehaviorModuleData::m_initialBurst
0x00c8d080,NoExitPath,0x30,,,5,3,no upstream key
0x00c8d080,CanRallyToSlaughter,0x31,,,5,3,no upstream key
0x00c8d140,RadarExtendTime,0x8,RadarUpdateModuleData,m_radarExtendTime,1,1,
0x00c8d318,GuardMaxRange,0x8,SlavedUpdateModuleData,m_guardMaxRange,19,18,
0x00c8d318,GuardWanderRange,0xc,SlavedUpdateModuleData,m_guardWanderRange,19,18,
0x00c8d318,AttackRange,0x10,SlavedUpdateModuleData,m_attackRange,19,18,vote picked from WeaponTemplate::m_attackRange
0x00c8d318,AttackWanderRange,0x14,SlavedUpdateModuleData,m_attackWanderRange,19,18,
0x00c8d318,ScoutRange,0x18,SlavedUpdateModuleData,m_scoutRange,19,18,
0x00c8d318,ScoutWanderRange,0x1c,SlavedUpdateModuleData,m_scoutWanderRange,19,18,
0x00c8d318,RepairRange,0x24,SlavedUpdateModuleData,m_repairRange,19,18,
0x00c8d318,RepairMinAltitude,0x28,SlavedUpdateModuleData,m_repairMinAltitude,19,18,
0x00c8d318,RepairMaxAltitude,0x2c,SlavedUpdateModuleData,m_repairMaxAltitude,19,18,
0x00c8d318,DistToTargetToGrantRangeBonus,0x20,SlavedUpdateModuleData,m_distToTargetToGrantRangeBonus,19,18,
0x00c8d318,RepairRatePerSecond,0x30,SlavedUpdateModuleData,m_repairRatePerSecond,19,18,
0x00c8d318,RepairWhenBelowHealth%,0x34,SlavedUpdateModuleData,m_repairWhenHealthBelowPercentage,19,18,
0x00c8d318,RepairMinReadyTime,0x38,SlavedUpdateModuleData,m_minReadyFrames,19,18,
0x00c8d318,RepairMaxReadyTime,0x3c,SlavedUpdateModuleData,m_maxReadyFrames,19,18,
0x00c8d318,RepairMinWeldTime,0x40,SlavedUpdateModuleData,m_minWeldFrames,19,18,
0x00c8d318,RepairMaxWeldTime,0x44,SlavedUpdateModuleData,m_maxWeldFrames,19,18,
0x00c8d318,RepairWeldingSys,0x48,SlavedUpdateModuleData,m_weldingSysName,19,18,
0x00c8d318,RepairWeldingFXBone,0x4c,SlavedUpdateModuleData,m_weldingFXBone,19,18,
0x00c8d318,StayOnSameLayerAsMaster,0x50,SlavedUpdateModuleData,m_stayOnSameLayerAsMaster,19,18,
0x00c8d4b0,SpawnPointBoneName,0x8,SpawnPointProductionExitUpdateModuleData,m_spawnPointBoneNameData,1,1,
0x00c8d500,AttachToTargetBone,0x8,HijackerUpdateModuleData,m_attachToBone,2,1,vote picked from StickyBombUpdateModuleData::m_attachToBone
0x00c8d500,ParachuteName,0xc,HijackerUpdateModuleData,m_parachuteName,2,1,
0x00c8d558,AttachToTargetBone,0x8,,,1,0,ambiguous: HijackerUpdateModuleData::m_attachToBone|StickyBombUpdateModuleData::m_attachToBone
0x00c8d558,Envelope,0xc,,,1,0,no upstream key
0x00c8d558,FollowTarget,0x34,,,1,0,no upstream key
0x00c8d5fc,UnitCreatePoint,0x8,,,2,0,ambiguous: DefaultProductionExitUpdateModuleData::m_unitCreatePoint|QueueProductionExitUpdateModuleData::m_unitCreatePoint|SupplyCenterProductionExitUpdateModuleData::m_unitCreatePoint
0x00c8d5fc,NaturalRallyPoint,0x14,,,2,0,ambiguous: DefaultProductionExitUpdateModuleData::m_naturalRallyPoint|QueueProductionExitUpdateModuleData::m_naturalRallyPoint|SupplyCenterProductionExitUpdateModuleData::m_naturalRallyPoint
0x00c8d6dc,DelayTime,0x70,DelayedUpgradeModuleData,m_delayTime,1,1,
0x00c8d720,KillLocomotorUpgrade,0x70,,,0,0,no upstream key
0x00c8dbf0,DamageFXTypes,0x8,TransitionDamageFXModuleData,m_damageFXTypes,111,36,vote picked from BoneFXUpdateModuleData::m_damageFXTypes|StructureToppleUpdateModuleData::m_damageFXTypes
0x00c8dbf0,DamageOCLTypes,0x54c,TransitionDamageFXModuleData,m_damageOCLTypes,111,36,vote picked from BoneFXUpdateModuleData::m_damageOCLTypes
0x00c8dbf0,DamageParticleTypes,0xa90,TransitionDamageFXModuleData,m_damageParticleTypes,111,36,vote picked from BoneFXUpdateModuleData::m_damageParticleTypes
0x00c8dbf0,DamagedFXList1,0x15c,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,DamagedFXList2,0x178,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,DamagedFXList3,0x194,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,DamagedFXList4,0x1b0,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,DamagedFXList5,0x1cc,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,DamagedFXList6,0x1e8,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,DamagedFXList7,0x204,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,DamagedFXList8,0x220,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,DamagedFXList9,0x23c,TransitionDamageFXModuleData,m_fxList,111,36,
0x00c8dbf0,DamagedFXList10,0x258,TransitionDamageFXModuleData,m_fxList,111,36,
0x00c8dbf0,DamagedFXList11,0x274,TransitionDamageFXModuleData,m_fxList,111,36,
0x00c8dbf0,DamagedFXList12,0x290,TransitionDamageFXModuleData,m_fxList,111,36,
0x00c8dbf0,ReallyDamagedFXList1,0x2ac,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,ReallyDamagedFXList2,0x2c8,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,ReallyDamagedFXList3,0x2e4,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,ReallyDamagedFXList4,0x300,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,ReallyDamagedFXList5,0x31c,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,ReallyDamagedFXList6,0x338,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,ReallyDamagedFXList7,0x354,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,ReallyDamagedFXList8,0x370,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,ReallyDamagedFXList9,0x38c,TransitionDamageFXModuleData,m_fxList,111,36,
0x00c8dbf0,ReallyDamagedFXList10,0x3a8,TransitionDamageFXModuleData,m_fxList,111,36,
0x00c8dbf0,ReallyDamagedFXList11,0x3c4,TransitionDamageFXModuleData,m_fxList,111,36,
0x00c8dbf0,ReallyDamagedFXList12,0x3e0,TransitionDamageFXModuleData,m_fxList,111,36,
0x00c8dbf0,RubbleFXList1,0x3fc,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,RubbleFXList2,0x418,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,RubbleFXList3,0x434,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,RubbleFXList4,0x450,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,RubbleFXList5,0x46c,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,RubbleFXList6,0x488,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,RubbleFXList7,0x4a4,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,RubbleFXList8,0x4c0,TransitionDamageFXModuleData,m_fxList,111,36,vote picked from BoneFXUpdateModuleData::m_fxList
0x00c8dbf0,RubbleFXList9,0x4dc,TransitionDamageFXModuleData,m_fxList,111,36,
0x00c8dbf0,RubbleFXList10,0x4f8,TransitionDamageFXModuleData,m_fxList,111,36,
0x00c8dbf0,RubbleFXList11,0x514,TransitionDamageFXModuleData,m_fxList,111,36,
0x00c8dbf0,RubbleFXList12,0x530,TransitionDamageFXModuleData,m_fxList,111,36,
0x00c8dbf0,DamagedOCL1,0x6a0,TransitionDamageFXModuleData,m_OCL,111,36,vote picked from BoneFXUpdateModuleData::m_OCL
0x00c8dbf0,DamagedOCL2,0x6bc,TransitionDamageFXModuleData,m_OCL,111,36,vote picked from BoneFXUpdateModuleData::m_OCL
0x00c8dbf0,DamagedOCL3,0x6d8,TransitionDamageFXModuleData,m_OCL,111,36,vote picked from BoneFXUpdateModuleData::m_OCL
0x00c8dbf0,DamagedOCL4,0x6f4,TransitionDamageFXModuleData,m_OCL,111,36,vote picked from BoneFXUpdateModuleData::m_OCL
0x00c8dbf0,DamagedOCL5,0x710,TransitionDamageFXModuleData,m_OCL,111,36,vote picked from BoneFXUpdateModuleData::m_OCL
0x00c8dbf0,DamagedOCL6,0x72c,TransitionDamageFXModuleData,m_OCL,111,36,vote picked from BoneFXUpdateModuleData::m_OCL
